order_id,order_date,ship_date,customer_id,product_id,rep_id,channel,payment_method,quantity,unit_price,discount_pct,total_amount,cost_amount,profit
ORD-12105,2023-06-09,2023-06-18,CUST-5043,PRD-1051,REP-104,Wholesale,Credit Card,10,1366.6,0,13666.0,7718.4,5947.6
ORD-12106,2023-06-09,2023-06-15,CUST-5057,PRD-1064,REP-102,Online,Invoice,3,1758.66,0,5275.98,3601.74,1674.24
ORD-12107,2023-06-09,2023-06-10,CUST-5132,PRD-1033,REP-108,Wholesale,Invoice,20,465.81,0.05,8850.39,3380.2,5470.19
ORD-12108,2023-06-09,2023-06-20,CUST-5197,PRD-1036,REP-108,Online,Cash,1,1753.97,0,1753.97,834.66,919.31
ORD-12109,2023-06-09,2023-06-12,CUST-5147,PRD-1009,REP-102,Online,Bank Transfer,10,1620.77,0.05,15397.32,5714.8,9682.52
ORD-12110,2023-06-09,2023-06-23,CUST-5133,PRD-1042,REP-100,Wholesale,Bank Transfer,1,804.81,0,804.81,352.29,452.52
ORD-12111,2023-06-09,2023-06-15,CUST-5100,PRD-1039,REP-103,Wholesale,Bank Transfer,2,537.11,0.05,1020.51,481.94,538.57
ORD-12112,2023-06-09,2023-06-23,CUST-5027,PRD-1027,REP-103,Distributor,Invoice,2,1299.59,0.2,2079.34,1543.0,536.34
ORD-12113,2023-06-09,2023-06-23,CUST-5186,PRD-1067,REP-103,Wholesale,Credit Card,1,180.45,0.05,171.43,98.24,73.19
ORD-12114,2023-06-09,2023-06-11,CUST-5004,PRD-1034,REP-101,Wholesale,Credit Card,3,637.75,0.1,1721.92,874.53,847.39
ORD-12115,2023-06-10,2023-06-12,CUST-5198,PRD-1045,REP-102,Distributor,Cash,2,228.2,0.1,410.76,274.28,136.48
ORD-12116,2023-06-10,2023-06-14,CUST-5015,PRD-1016,REP-105,Wholesale,Invoice,1,1077.09,0,1077.09,796.23,280.86
ORD-12117,2023-06-10,2023-06-23,CUST-5041,PRD-1017,REP-108,Distributor,Invoice,3,763.28,0.2,1831.87,1307.07,524.8
ORD-12118,2023-06-11,2023-06-19,CUST-5083,PRD-1074,REP-108,Wholesale,PayPal,5,410.29,0.05,1948.88,973.8,975.08
ORD-12119,2023-06-11,2023-06-23,CUST-5042,PRD-1017,REP-106,Wholesale,Cash,5,763.28,0.05,3625.58,2178.45,1447.13
ORD-12120,2023-06-11,2023-06-17,CUST-5161,PRD-1043,REP-108,Wholesale,Bank Transfer,20,1995.1,0.15,33916.7,22098.2,11818.5
ORD-12121,2023-06-12,2023-06-19,CUST-5032,PRD-1038,REP-100,Wholesale,Credit Card,20,1829.95,0.15,31109.15,19527.0,11582.15
ORD-12122,2023-06-12,2023-06-18,CUST-5034,PRD-1000,REP-102,Retail Store,Cash,1,1282.46,0.15,1090.09,461.69,628.4
ORD-12123,2023-06-12,2023-06-26,CUST-5165,PRD-1029,REP-103,Online,PayPal,20,335.17,0,6703.4,3363.6,3339.8
ORD-12124,2023-06-12,2023-06-13,CUST-5081,PRD-1008,REP-101,Retail Store,Invoice,1,448.68,0,448.68,262.79,185.89
ORD-12125,2023-06-12,2023-06-21,CUST-5142,PRD-1023,REP-101,Distributor,Invoice,1,210.99,0,210.99,97.31,113.68
ORD-12126,2023-06-12,2023-06-16,CUST-5150,PRD-1062,REP-100,Distributor,Invoice,2,11.14,0.15,18.94,10.68,8.26
ORD-12127,2023-06-12,2023-06-13,CUST-5163,PRD-1056,REP-107,Retail Store,PayPal,3,1006.17,0,3018.51,1272.18,1746.33
ORD-12128,2023-06-12,2023-06-14,CUST-5131,PRD-1021,REP-106,Retail Store,Bank Transfer,1,463.52,0.2,370.82,215.89,154.93
ORD-12129,2023-06-12,2023-06-14,CUST-5181,PRD-1069,REP-103,Retail Store,Bank Transfer,5,1534.01,0,7670.05,3078.45,4591.6
ORD-12130,2023-06-12,2023-06-13,CUST-5155,PRD-1018,REP-101,Distributor,Credit Card,3,1660.52,0.1,4483.4,2976.03,1507.37
ORD-12131,2023-06-12,2023-06-16,CUST-5023,PRD-1066,REP-104,Distributor,PayPal,2,1757.24,0.05,3338.76,2561.28,777.48
ORD-12132,2023-06-12,2023-06-24,CUST-5006,PRD-1068,REP-101,Online,Invoice,5,147.73,0.05,701.72,483.25,218.47
ORD-12133,2023-06-12,2023-06-24,CUST-5045,PRD-1023,REP-109,Wholesale,Cash,2,210.99,0,421.98,194.62,227.36
ORD-12134,2023-06-12,2023-06-22,CUST-5160,PRD-1034,REP-107,Online,PayPal,1,637.75,0,637.75,291.51,346.24
ORD-12135,2023-06-12,2023-06-16,CUST-5036,PRD-1011,REP-105,Online,Invoice,2,687.1,0.1,1236.78,566.44,670.34
ORD-12136,2023-06-12,2023-06-23,CUST-5013,PRD-1070,REP-103,Distributor,Bank Transfer,5,955.81,0.25,3584.29,2723.7,860.59
ORD-12137,2023-06-12,2023-06-24,CUST-5016,PRD-1058,REP-101,Retail Store,Cash,1,603.91,0.15,513.32,365.72,147.6
ORD-12138,2023-06-12,2023-06-18,CUST-5167,PRD-1074,REP-102,Retail Store,Bank Transfer,20,410.29,0.2,6564.64,3895.2,2669.44
ORD-12139,2023-06-12,2023-06-14,CUST-5039,PRD-1073,REP-101,Distributor,PayPal,5,1083.2,0.2,4332.8,3476.9,855.9
ORD-12140,2023-06-12,2023-06-21,CUST-5168,PRD-1074,REP-101,Retail Store,Bank Transfer,3,410.29,0,1230.87,584.28,646.59
ORD-12141,2023-06-12,2023-06-22,CUST-5042,PRD-1041,REP-106,Retail Store,PayPal,5,1173.33,0,5866.65,4160.2,1706.45
ORD-12142,2023-06-13,2023-06-21,CUST-5078,PRD-1034,REP-105,Distributor,Bank Transfer,1,637.75,0.1,573.98,291.51,282.47
ORD-12143,2023-06-13,2023-06-19,CUST-5041,PRD-1050,REP-108,Wholesale,PayPal,1,32.85,0,32.85,20.97,11.88
ORD-12144,2023-06-13,2023-06-27,CUST-5147,PRD-1063,REP-102,Distributor,Credit Card,1,48.76,0.05,46.32,35.19,11.13
ORD-12145,2023-06-13,2023-06-19,CUST-5047,PRD-1073,REP-102,Retail Store,Cash,2,1083.2,0,2166.4,1390.76,775.64
ORD-12146,2023-06-13,2023-06-25,CUST-5119,PRD-1067,REP-109,Wholesale,Bank Transfer,5,180.45,0,902.25,491.2,411.05
ORD-12147,2023-06-13,2023-06-24,CUST-5148,PRD-1071,REP-103,Online,Bank Transfer,1,537.46,0,537.46,375.67,161.79
ORD-12148,2023-06-13,2023-06-14,CUST-5093,PRD-1050,REP-101,Wholesale,Cash,2,32.85,0,65.7,41.94,23.76
ORD-12149,2023-06-13,2023-06-25,CUST-5125,PRD-1059,REP-107,Wholesale,Cash,2,1221.85,0,2443.7,1004.7,1439.0
ORD-12150,2023-06-13,2023-06-14,CUST-5091,PRD-1023,REP-102,Online,Bank Transfer,3,210.99,0,632.97,291.93,341.04
ORD-12151,2023-06-13,2023-06-15,CUST-5004,PRD-1035,REP-106,Wholesale,Credit Card,1,429.86,0,429.86,312.58,117.28
ORD-12152,2023-06-13,2023-06-17,CUST-5117,PRD-1008,REP-105,Online,Credit Card,10,448.68,0,4486.8,2627.9,1858.9
ORD-12153,2023-06-13,2023-06-23,CUST-5199,PRD-1019,REP-104,Wholesale,Credit Card,5,1724.8,0.1,7761.6,5010.05,2751.55
ORD-12154,2023-06-13,2023-06-25,CUST-5023,PRD-1038,REP-104,Retail Store,Credit Card,2,1829.95,0.1,3293.91,1952.7,1341.21
ORD-12155,2023-06-13,2023-06-15,CUST-5156,PRD-1025,REP-101,Retail Store,Cash,3,746.66,0.25,1679.99,971.7,708.29
ORD-12156,2023-06-13,2023-06-16,CUST-5127,PRD-1011,REP-100,Retail Store,Credit Card,1,687.1,0,687.1,283.22,403.88
ORD-12157,2023-06-13,2023-06-21,CUST-5053,PRD-1020,REP-102,Distributor,Invoice,10,1412.1,0.2,11296.8,5201.2,6095.6
ORD-12158,2023-06-13,2023-06-24,CUST-5192,PRD-1017,REP-103,Online,Credit Card,1,763.28,0.15,648.79,435.69,213.1
ORD-12159,2023-06-13,2023-06-14,CUST-5028,PRD-1048,REP-107,Online,Cash,1,1992.28,0.2,1593.82,1118.96,474.86
ORD-12160,2023-06-13,2023-06-25,CUST-5184,PRD-1004,REP-106,Distributor,Bank Transfer,1,849.62,0,849.62,307.49,542.13
ORD-12161,2023-06-13,2023-06-20,CUST-5050,PRD-1027,REP-101,Wholesale,Bank Transfer,1,1299.59,0,1299.59,771.5,528.09
ORD-12162,2023-06-13,2023-06-26,CUST-5137,PRD-1001,REP-102,Wholesale,Cash,2,557.31,0.2,891.7,489.64,402.06
ORD-12163,2023-06-13,2023-06-14,CUST-5026,PRD-1019,REP-109,Distributor,Cash,1,1724.8,0,1724.8,1002.01,722.79
ORD-12164,2023-06-14,2023-06-19,CUST-5086,PRD-1001,REP-109,Distributor,Bank Transfer,50,557.31,0,27865.5,12241.0,15624.5
ORD-12165,2023-06-14,2023-06-21,CUST-5004,PRD-1024,REP-106,Online,Credit Card,50,1275.01,0,63750.5,31616.0,32134.5
ORD-12166,2023-06-14,2023-06-22,CUST-5054,PRD-1072,REP-108,Online,Credit Card,1,852.04,0.1,766.84,370.4,396.44
ORD-12167,2023-06-14,2023-06-20,CUST-5058,PRD-1058,REP-102,Wholesale,Cash,1,603.91,0,603.91,365.72,238.19
ORD-12168,2023-06-14,2023-06-28,CUST-5093,PRD-1049,REP-106,Online,PayPal,5,1942.45,0,9712.25,6743.35,2968.9
ORD-12169,2023-06-14,2023-06-15,CUST-5019,PRD-1019,REP-102,Distributor,Credit Card,1,1724.8,0.05,1638.56,1002.01,636.55
ORD-12170,2023-06-14,2023-06-15,CUST-5092,PRD-1020,REP-106,Retail Store,Cash,1,1412.1,0.05,1341.49,520.12,821.37
ORD-12171,2023-06-14,2023-06-21,CUST-5158,PRD-1007,REP-108,Distributor,Cash,5,1303.27,0.25,4887.26,3701.15,1186.11
ORD-12172,2023-06-14,2023-06-23,CUST-5005,PRD-1052,REP-100,Online,PayPal,1,540.98,0.15,459.83,328.04,131.79
ORD-12173,2023-06-15,2023-06-20,CUST-5066,PRD-1020,REP-104,Online,Bank Transfer,1,1412.1,0.1,1270.89,520.12,750.77
ORD-12174,2023-06-15,2023-06-22,CUST-5015,PRD-1015,REP-100,Distributor,Cash,3,1616.19,0.2,3878.86,3112.26,766.6
ORD-12175,2023-06-15,2023-06-25,CUST-5196,PRD-1057,REP-108,Online,PayPal,2,1826.13,0.15,3104.42,2550.04,554.38
ORD-12176,2023-06-15,2023-06-19,CUST-5113,PRD-1044,REP-106,Wholesale,Invoice,1,190.91,0.15,162.27,70.42,91.85
ORD-12177,2023-06-15,2023-06-16,CUST-5027,PRD-1017,REP-108,Online,Credit Card,2,763.28,0,1526.56,871.38,655.18
ORD-12178,2023-06-15,2023-06-27,CUST-5131,PRD-1015,REP-101,Distributor,Cash,1,1616.19,0.15,1373.76,1037.42,336.34
ORD-12179,2023-06-15,2023-06-17,CUST-5058,PRD-1012,REP-107,Distributor,Bank Transfer,2,1914.85,0.15,3255.24,1856.02,1399.22
ORD-12180,2023-06-15,2023-06-28,CUST-5108,PRD-1066,REP-100,Wholesale,Invoice,2,1757.24,0.05,3338.76,2561.28,777.48
ORD-12181,2023-06-15,2023-06-21,CUST-5027,PRD-1018,REP-103,Online,Invoice,10,1660.52,0,16605.2,9920.1,6685.1
ORD-12182,2023-06-15,2023-06-16,CUST-5021,PRD-1025,REP-100,Distributor,Bank Transfer,2,746.66,0,1493.32,647.8,845.52
ORD-12183,2023-06-15,2023-06-24,CUST-5085,PRD-1010,REP-104,Wholesale,Invoice,5,1613.58,0,8067.9,5076.75,2991.15
ORD-12184,2023-06-15,2023-06-16,CUST-5076,PRD-1025,REP-107,Online,Cash,1,746.66,0.1,671.99,323.9,348.09
ORD-12185,2023-06-15,2023-06-21,CUST-5111,PRD-1023,REP-105,Distributor,Invoice,2,210.99,0.05,400.88,194.62,206.26
ORD-12186,2023-06-15,2023-06-24,CUST-5180,PRD-1054,REP-106,Online,PayPal,2,912.91,0,1825.82,1335.64,490.18
ORD-12187,2023-06-15,2023-06-23,CUST-5050,PRD-1025,REP-106,Wholesale,Invoice,1,746.66,0.15,634.66,323.9,310.76
ORD-12188,2023-06-16,2023-06-20,CUST-5111,PRD-1019,REP-100,Retail Store,Invoice,2,1724.8,0,3449.6,2004.02,1445.58
ORD-12189,2023-06-16,2023-06-23,CUST-5004,PRD-1004,REP-101,Online,PayPal,50,849.62,0.05,40356.95,15374.5,24982.45
ORD-12190,2023-06-16,2023-06-26,CUST-5084,PRD-1003,REP-103,Distributor,Invoice,5,1785.44,0,8927.2,3434.95,5492.25
ORD-12191,2023-06-16,2023-06-26,CUST-5031,PRD-1032,REP-100,Retail Store,Cash,1,1687.28,0.1,1518.55,1114.28,404.27
ORD-12192,2023-06-16,2023-06-28,CUST-5196,PRD-1070,REP-103,Wholesale,Cash,10,955.81,0.05,9080.19,5447.4,3632.79
ORD-12193,2023-06-16,2023-06-22,CUST-5000,PRD-1040,REP-102,Retail Store,Credit Card,3,1127.12,0.1,3043.22,1538.85,1504.37
ORD-12194,2023-06-16,2023-06-30,CUST-5065,PRD-1064,REP-101,Distributor,Invoice,5,1758.66,0,8793.3,6002.9,2790.4
ORD-12195,2023-06-16,2023-06-20,CUST-5155,PRD-1067,REP-106,Distributor,Cash,3,180.45,0.1,487.21,294.72,192.49
ORD-12196,2023-06-16,2023-06-21,CUST-5112,PRD-1015,REP-107,Online,Invoice,2,1616.19,0.05,3070.76,2074.84,995.92
ORD-12197,2023-06-16,2023-06-17,CUST-5097,PRD-1012,REP-102,Distributor,Invoice,1,1914.85,0,1914.85,928.01,986.84
ORD-12198,2023-06-16,2023-06-22,CUST-5146,PRD-1034,REP-103,Distributor,Bank Transfer,1,637.75,0,637.75,291.51,346.24
ORD-12199,2023-06-16,2023-06-26,CUST-5053,PRD-1065,REP-107,Distributor,Credit Card,3,621.95,0.2,1492.68,696.27,796.41
ORD-12200,2023-06-16,2023-06-27,CUST-5017,PRD-1033,REP-103,Retail Store,Credit Card,10,465.81,0.15,3959.39,1690.1,2269.29
ORD-12201,2023-06-16,2023-06-25,CUST-5054,PRD-1059,REP-103,Retail Store,Credit Card,2,1221.85,0.15,2077.14,1004.7,1072.44
ORD-12202,2023-06-16,2023-06-27,CUST-5022,PRD-1052,REP-102,Online,PayPal,10,540.98,0.1,4868.82,3280.4,1588.42
ORD-12203,2023-06-16,2023-06-29,CUST-5024,PRD-1069,REP-100,Distributor,Bank Transfer,1,1534.01,0.1,1380.61,615.69,764.92
ORD-12204,2023-06-16,2023-06-25,CUST-5028,PRD-1010,REP-107,Wholesale,Cash,20,1613.58,0.1,29044.44,20307.0,8737.44
ORD-12205,2023-06-17,2023-06-20,CUST-5018,PRD-1069,REP-108,Retail Store,Credit Card,10,1534.01,0,15340.1,6156.9,9183.2
ORD-12206,2023-06-17,2023-06-26,CUST-5115,PRD-1045,REP-101,Wholesale,Invoice,3,228.2,0.05,650.37,411.42,238.95
ORD-12207,2023-06-17,2023-06-26,CUST-5002,PRD-1069,REP-100,Online,Invoice,1,1534.01,0,1534.01,615.69,918.32
ORD-12208,2023-06-18,2023-06-22,CUST-5081,PRD-1060,REP-101,Distributor,Cash,10,1527.4,0,15274.0,8641.3,6632.7
ORD-12209,2023-06-18,2023-06-20,CUST-5021,PRD-1038,REP-105,Retail Store,Cash,1,1829.95,0.1,1646.96,976.35,670.61
ORD-12210,2023-06-18,2023-06-27,CUST-5127,PRD-1034,REP-100,Retail Store,Invoice,3,637.75,0.05,1817.59,874.53,943.06
ORD-12211,2023-06-18,2023-06-19,CUST-5185,PRD-1050,REP-108,Wholesale,Bank Transfer,3,32.85,0,98.55,62.91,35.64
ORD-12212,2023-06-18,2023-06-28,CUST-5182,PRD-1015,REP-109,Distributor,Credit Card,10,1616.19,0,16161.9,10374.2,5787.7
ORD-12213,2023-06-18,2023-06-22,CUST-5090,PRD-1054,REP-103,Retail Store,Invoice,2,912.91,0.05,1734.53,1335.64,398.89
ORD-12214,2023-06-18,2023-06-20,CUST-5072,PRD-1070,REP-104,Distributor,Cash,2,955.81,0,1911.62,1089.48,822.14
ORD-12215,2023-06-18,2023-06-28,CUST-5168,PRD-1050,REP-101,Distributor,PayPal,1,32.85,0,32.85,20.97,11.88
ORD-12216,2023-06-18,2023-06-28,CUST-5156,PRD-1048,REP-106,Distributor,Credit Card,2,1992.28,0.1,3586.1,2237.92,1348.18
ORD-12217,2023-06-18,2023-06-21,CUST-5068,PRD-1057,REP-108,Wholesale,Credit Card,1,1826.13,0.05,1734.82,1275.02,459.8
ORD-12218,2023-06-18,2023-07-01,CUST-5098,PRD-1018,REP-104,Retail Store,Invoice,50,1660.52,0,83026.0,49600.5,33425.5
ORD-12219,2023-06-18,2023-07-01,CUST-5070,PRD-1069,REP-104,Retail Store,PayPal,1,1534.01,0.25,1150.51,615.69,534.82
ORD-12220,2023-06-19,2023-06-22,CUST-5102,PRD-1068,REP-104,Wholesale,Invoice,3,147.73,0.2,354.55,289.95,64.6
ORD-12221,2023-06-19,2023-06-20,CUST-5122,PRD-1019,REP-107,Online,Credit Card,3,1724.8,0,5174.4,3006.03,2168.37
ORD-12222,2023-06-19,2023-07-02,CUST-5076,PRD-1009,REP-102,Retail Store,PayPal,50,1620.77,0,81038.5,28574.0,52464.5
ORD-12223,2023-06-19,2023-06-23,CUST-5169,PRD-1020,REP-104,Distributor,Invoice,5,1412.1,0,7060.5,2600.6,4459.9
ORD-12224,2023-06-19,2023-06-24,CUST-5000,PRD-1043,REP-102,Wholesale,Cash,50,1995.1,0,99755.0,55245.5,44509.5
ORD-12225,2023-06-19,2023-06-20,CUST-5130,PRD-1012,REP-109,Retail Store,PayPal,2,1914.85,0.15,3255.24,1856.02,1399.22
ORD-12226,2023-06-19,2023-06-21,CUST-5071,PRD-1038,REP-105,Distributor,PayPal,1,1829.95,0,1829.95,976.35,853.6
ORD-12227,2023-06-19,2023-07-02,CUST-5166,PRD-1004,REP-103,Distributor,Invoice,3,849.62,0,2548.86,922.47,1626.39
ORD-12228,2023-06-19,2023-06-21,CUST-5016,PRD-1060,REP-106,Retail Store,PayPal,10,1527.4,0.2,12219.2,8641.3,3577.9
ORD-12229,2023-06-19,2023-07-01,CUST-5152,PRD-1068,REP-104,Online,Invoice,2,147.73,0.25,221.59,193.3,28.29
ORD-12230,2023-06-19,2023-06-24,CUST-5118,PRD-1070,REP-104,Distributor,Cash,1,955.81,0,955.81,544.74,411.07
ORD-12231,2023-06-19,2023-06-30,CUST-5026,PRD-1028,REP-109,Distributor,PayPal,3,350.57,0.2,841.37,674.82,166.55
ORD-12232,2023-06-19,2023-07-01,CUST-5139,PRD-1054,REP-101,Distributor,PayPal,3,912.91,0.05,2601.79,2003.46,598.33
ORD-12233,2023-06-19,2023-06-25,CUST-5129,PRD-1048,REP-107,Wholesale,Cash,3,1992.28,0.15,5080.31,3356.88,1723.43
ORD-12234,2023-06-19,2023-07-01,CUST-5066,PRD-1040,REP-104,Retail Store,Credit Card,1,1127.12,0.1,1014.41,512.95,501.46
ORD-12235,2023-06-19,2023-07-01,CUST-5175,PRD-1061,REP-109,Online,PayPal,1,1559.47,0.2,1247.58,876.64,370.94
ORD-12236,2023-06-19,2023-06-20,CUST-5029,PRD-1009,REP-106,Retail Store,Cash,1,1620.77,0.1,1458.69,571.48,887.21
ORD-12237,2023-06-19,2023-06-26,CUST-5137,PRD-1071,REP-107,Retail Store,Credit Card,1,537.46,0,537.46,375.67,161.79
ORD-12238,2023-06-19,2023-06-26,CUST-5131,PRD-1074,REP-106,Distributor,Credit Card,2,410.29,0.05,779.55,389.52,390.03
ORD-12239,2023-06-19,2023-06-29,CUST-5012,PRD-1003,REP-108,Wholesale,Bank Transfer,5,1785.44,0,8927.2,3434.95,5492.25
ORD-12240,2023-06-19,2023-06-24,CUST-5012,PRD-1037,REP-108,Distributor,Invoice,50,1314.32,0.1,59144.4,33400.5,25743.9
ORD-12241,2023-06-19,2023-06-22,CUST-5127,PRD-1052,REP-100,Online,PayPal,2,540.98,0.05,1027.86,656.08,371.78
ORD-12242,2023-06-20,2023-06-21,CUST-5108,PRD-1046,REP-105,Distributor,PayPal,5,1586.24,0,7931.2,4115.2,3816.0
ORD-12243,2023-06-20,2023-06-30,CUST-5196,PRD-1040,REP-103,Online,Invoice,1,1127.12,0.05,1070.76,512.95,557.81
ORD-12244,2023-06-20,2023-06-27,CUST-5033,PRD-1031,REP-106,Retail Store,Bank Transfer,1,1118.33,0.05,1062.41,697.67,364.74
ORD-12245,2023-06-20,2023-06-27,CUST-5197,PRD-1053,REP-108,Wholesale,Cash,5,231.99,0,1159.95,607.7,552.25
ORD-12246,2023-06-20,2023-07-01,CUST-5155,PRD-1044,REP-101,Distributor,Bank Transfer,20,190.91,0,3818.2,1408.4,2409.8
ORD-12247,2023-06-20,2023-07-03,CUST-5047,PRD-1015,REP-102,Distributor,Invoice,1,1616.19,0,1616.19,1037.42,578.77
ORD-12248,2023-06-20,2023-06-30,CUST-5122,PRD-1060,REP-107,Online,Invoice,2,1527.4,0.15,2596.58,1728.26,868.32
ORD-12249,2023-06-20,2023-06-22,CUST-5007,PRD-1013,REP-104,Online,PayPal,1,194.56,0.1,175.1,75.62,99.48
ORD-12250,2023-06-20,2023-06-29,CUST-5128,PRD-1032,REP-108,Online,Credit Card,50,1687.28,0,84364.0,55714.0,28650.0
ORD-12251,2023-06-20,2023-06-29,CUST-5121,PRD-1066,REP-106,Retail Store,Bank Transfer,2,1757.24,0.05,3338.76,2561.28,777.48
ORD-12252,2023-06-20,2023-06-21,CUST-5020,PRD-1022,REP-108,Wholesale,Invoice,2,168.79,0.15,286.94,149.58,137.36
ORD-12253,2023-06-20,2023-06-27,CUST-5034,PRD-1052,REP-107,Online,Bank Transfer,10,540.98,0.1,4868.82,3280.4,1588.42
ORD-12254,2023-06-20,2023-06-24,CUST-5186,PRD-1014,REP-103,Distributor,PayPal,1,1696.51,0.05,1611.68,1003.47,608.21
ORD-12255,2023-06-20,2023-07-04,CUST-5058,PRD-1055,REP-107,Online,Invoice,3,1752.95,0.1,4732.97,2394.66,2338.31
ORD-12256,2023-06-20,2023-06-29,CUST-5141,PRD-1044,REP-102,Retail Store,PayPal,2,190.91,0,381.82,140.84,240.98
ORD-12257,2023-06-21,2023-06-27,CUST-5031,PRD-1071,REP-100,Wholesale,Credit Card,2,537.46,0.2,859.94,751.34,108.6
ORD-12258,2023-06-21,2023-07-02,CUST-5008,PRD-1054,REP-108,Distributor,PayPal,2,912.91,0,1825.82,1335.64,490.18
ORD-12259,2023-06-21,2023-06-24,CUST-5189,PRD-1018,REP-102,Retail Store,Bank Transfer,10,1660.52,0,16605.2,9920.1,6685.1
ORD-12260,2023-06-21,2023-07-03,CUST-5182,PRD-1057,REP-109,Distributor,Cash,5,1826.13,0.1,8217.59,6375.1,1842.49
ORD-12261,2023-06-21,2023-07-04,CUST-5187,PRD-1010,REP-109,Retail Store,Bank Transfer,2,1613.58,0.15,2743.09,2030.7,712.39
ORD-12262,2023-06-21,2023-07-05,CUST-5170,PRD-1037,REP-103,Distributor,Bank Transfer,2,1314.32,0,2628.64,1336.02,1292.62
ORD-12263,2023-06-21,2023-06-22,CUST-5018,PRD-1060,REP-108,Online,Cash,5,1527.4,0.1,6873.3,4320.65,2552.65
ORD-12264,2023-06-21,2023-06-25,CUST-5099,PRD-1031,REP-101,Online,Invoice,1,1118.33,0.1,1006.5,697.67,308.83
ORD-12265,2023-06-21,2023-06-24,CUST-5155,PRD-1029,REP-106,Wholesale,Cash,5,335.17,0.05,1592.06,840.9,751.16
ORD-12266,2023-06-22,2023-07-06,CUST-5084,PRD-1029,REP-108,Online,Cash,1,335.17,0.15,284.89,168.18,116.71
ORD-12267,2023-06-22,2023-06-24,CUST-5017,PRD-1050,REP-108,Distributor,PayPal,2,32.85,0,65.7,41.94,23.76
ORD-12268,2023-06-22,2023-06-28,CUST-5044,PRD-1035,REP-105,Wholesale,PayPal,1,429.86,0.1,386.87,312.58,74.29
ORD-12269,2023-06-22,2023-07-04,CUST-5109,PRD-1006,REP-100,Online,Invoice,5,62.81,0.2,251.24,134.9,116.34
ORD-12270,2023-06-22,2023-06-23,CUST-5154,PRD-1027,REP-105,Wholesale,Bank Transfer,5,1299.59,0.05,6173.05,3857.5,2315.55
ORD-12271,2023-06-22,2023-07-01,CUST-5164,PRD-1015,REP-103,Wholesale,Cash,2,1616.19,0.25,2424.28,2074.84,349.44
ORD-12272,2023-06-22,2023-07-05,CUST-5188,PRD-1049,REP-109,Retail Store,Cash,50,1942.45,0.05,92266.38,67433.5,24832.88
ORD-12273,2023-06-22,2023-07-06,CUST-5015,PRD-1039,REP-105,Distributor,Credit Card,2,537.11,0.1,966.8,481.94,484.86
ORD-12274,2023-06-22,2023-07-05,CUST-5070,PRD-1057,REP-104,Online,Cash,1,1826.13,0,1826.13,1275.02,551.11
ORD-12275,2023-06-22,2023-06-26,CUST-5138,PRD-1048,REP-106,Retail Store,Cash,1,1992.28,0,1992.28,1118.96,873.32
ORD-12276,2023-06-22,2023-06-25,CUST-5115,PRD-1020,REP-101,Online,Cash,1,1412.1,0.15,1200.28,520.12,680.16
ORD-12277,2023-06-22,2023-07-02,CUST-5127,PRD-1003,REP-105,Retail Store,Bank Transfer,10,1785.44,0,17854.4,6869.9,10984.5
ORD-12278,2023-06-23,2023-07-07,CUST-5131,PRD-1006,REP-101,Online,Credit Card,1,62.81,0,62.81,26.98,35.83
ORD-12279,2023-06-23,2023-07-05,CUST-5047,PRD-1029,REP-102,Distributor,Invoice,10,335.17,0,3351.7,1681.8,1669.9
ORD-12280,2023-06-23,2023-07-07,CUST-5111,PRD-1048,REP-100,Distributor,Invoice,1,1992.28,0,1992.28,1118.96,873.32
ORD-12281,2023-06-23,2023-06-30,CUST-5031,PRD-1001,REP-100,Online,PayPal,5,557.31,0,2786.55,1224.1,1562.45
ORD-12282,2023-06-23,2023-07-04,CUST-5015,PRD-1030,REP-105,Online,Cash,20,1979.15,0.1,35624.7,23987.2,11637.5
ORD-12283,2023-06-23,2023-07-06,CUST-5130,PRD-1006,REP-109,Retail Store,Bank Transfer,1,62.81,0.15,53.39,26.98,26.41
ORD-12284,2023-06-23,2023-07-07,CUST-5080,PRD-1039,REP-106,Online,Credit Card,10,537.11,0.05,5102.55,2409.7,2692.85
ORD-12285,2023-06-23,2023-06-26,CUST-5000,PRD-1025,REP-102,Online,PayPal,2,746.66,0.15,1269.32,647.8,621.52
ORD-12286,2023-06-23,2023-06-24,CUST-5071,PRD-1042,REP-105,Online,Invoice,2,804.81,0,1609.62,704.58,905.04
ORD-12287,2023-06-23,2023-07-04,CUST-5110,PRD-1049,REP-109,Distributor,PayPal,1,1942.45,0,1942.45,1348.67,593.78
ORD-12288,2023-06-23,2023-06-27,CUST-5076,PRD-1011,REP-102,Wholesale,Credit Card,5,687.1,0.2,2748.4,1416.1,1332.3
ORD-12289,2023-06-23,2023-07-03,CUST-5114,PRD-1069,REP-107,Wholesale,Cash,1,1534.01,0.1,1380.61,615.69,764.92
ORD-12290,2023-06-23,2023-06-27,CUST-5120,PRD-1005,REP-103,Distributor,Invoice,2,445.09,0.05,845.67,491.5,354.17
ORD-12291,2023-06-23,2023-07-05,CUST-5140,PRD-1025,REP-107,Distributor,Bank Transfer,3,746.66,0,2239.98,971.7,1268.28
ORD-12292,2023-06-23,2023-07-02,CUST-5099,PRD-1058,REP-101,Online,Invoice,2,603.91,0.05,1147.43,731.44,415.99
ORD-12293,2023-06-23,2023-07-03,CUST-5135,PRD-1062,REP-103,Distributor,Bank Transfer,2,11.14,0,22.28,10.68,11.6
